_id,edb_id,original_edb_s_type[0],original_edb_us_type[0],original_edb_us_type[1],original_edb_us_type[2],original_edb_us_type[3],original_type_fields.edb_s_type[0],original_type_fields.edb_us_type[0],original_type_fields.edb_us_type[1],original_type_fields.edb_us_type[2],original_type_fields.edb_us_type[3],original_type_fields.cves_5type[0],original_type_fields.cves_5type[1],original_type_fields.cves_5type[2],original_type_fields.cves_5type[3],original_type_fields.cves_5type[4],original_type_fields.cnnvds_5type[0],original_type_fields.cnnvds_5type[1],original_type_fields.cnnvds_5type[2],original_type_fields.cnnvds_5type[3],original_type_fields.cnnvds_5type[4],original_type_fields.nvds_5type[0],original_type_fields.nvds_5type[1],original_type_fields.nvds_5type[2],original_type_fields.nvds_5type[3],original_type_fields.nvds_5type[4],repair_edb_s_type[0],repair_edb_s_type[1],repair_edb_s_type[2],repair_edb_s_type[3],repair_edb_s_type[4],fixed_type,new_fixed_type,ischanged
6a2f96210de103506951a375,19892,remote,remote,dos,,,remote,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a376,19870,dos,local,dos,,,dos,local,dos,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,dos,0
6a2f96210de103506951a377,19883,local,remote,webapps,,,local,remote,webapps,,,local,,,,,local,,,,,local,,,,,local,,,,,,local,0
6a2f96210de103506951a378,19884,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a379,19885,dos,remote,,,,dos,remote,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f96210de103506951a37a,23398,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,,remote,0
6a2f96210de103506951a37b,23399,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,,remote,0
6a2f96210de103506951a37c,19886,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,webapps,dos,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a37d,19887,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,webapps,dos,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a37e,19888,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,webapps,dos,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a37f,19889,remote,remote,dos,,,remote,remote,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a380,19922,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,,remote,0
6a2f96210de103506951a381,20005,dos,remote,dos,,,dos,remote,dos,,,local,webapps,dos,,,local,webapps,dos,,,local,dos,,,,local,webapps,dos,,,,dos,0
6a2f96210de103506951a382,20006,dos,remote,dos,,,dos,remote,dos,,,local,webapps,dos,,,local,webapps,dos,,,local,dos,,,,local,webapps,dos,,,,dos,0
6a2f96210de103506951a383,19901,remote,local,,,,remote,local,,,,local,hardware,,,,hardware,,,,,local,hardware,,,,local,hardware,,,,,,1
6a2f96210de103506951a384,19882,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,hardware,,remote,webapps,dos,hardware,,remote,webapps,dos,hardware,,remote,webapps,dos,hardware,,,,1
6a2f96210de103506951a385,19903,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a386,19904,local,remote,local,,,local,remote,local,,,remote,hardware,,,,remote,hardware,,,,remote,hardware,,,,remote,hardware,,,,,remote,1
6a2f96210de103506951a387,19925,local,remote,,,,local,remote,,,,remote,local,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f96210de103506951a388,19940,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a389,19941,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a38a,19920,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a38b,19957,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a38c,19914,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a38d,19928,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a38e,16394,remote,remote,webapps,,,remote,remote,webapps,,,local,remote,,,,local,remote,,,,local,remote,,,,local,remote,,,,,remote,0
6a2f96210de103506951a38f,16395,remote,remote,,,,remote,remote,,,,local,,,,,local,,,,,local,,,,,local,,,,,local,local,1
6a2f96210de103506951a390,21693,remote,remote,,,,remote,remote,,,,local,remote,webapps,dos,,local,remote,dos,,,local,remote,dos,,,local,remote,dos,,,,remote,0
6a2f96210de103506951a391,19916,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a392,19917,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a393,19918,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a394,19910,local,remote,,,,local,remote,,,,local,,,,,local,,,,,local,,,,,local,,,,,,local,0
6a2f96210de103506951a395,19911,local,remote,,,,local,remote,,,,local,,,,,local,,,,,local,,,,,local,,,,,,local,0
6a2f96210de103506951a396,19907,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a397,19906,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a398,19905,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,,remote,0
6a2f96210de103506951a399,19897,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a39a,19923,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,hardware,,remote,webapps,dos,hardware,,remote,webapps,dos,hardware,,remote,webapps,dos,hardware,,,dos,0
6a2f96210de103506951a39b,19895,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a39c,19913,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a39d,19893,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a39e,19899,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a39f,19894,local,local,hardware,,,local,local,hardware,,,local,hardware,,,,local,hardware,,,,local,hardware,,,,local,hardware,,,,,local,0
6a2f96210de103506951a3a0,19881,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,,remote,0
6a2f96210de103506951a3a1,20019,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3a2,19921,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3a3,19945,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,,remote,0
6a2f96210de103506951a3a4,19949,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3a5,19896,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3a6,19955,local,remote,webapps,,,local,remote,webapps,,,local,,,,,local,,,,,local,,,,,local,,,,,,local,0
6a2f96210de103506951a3a7,19956,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3a8,19965,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,webapps,dos,,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3a9,19966,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3aa,19943,remote,remote,dos,,,remote,remote,dos,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,,remote,0
6a2f96210de103506951a3ab,19944,remote,remote,dos,,,remote,remote,dos,,,remote,dos,,,,remote,webapps,dos,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3ac,19950,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3ad,19908,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3ae,19938,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3af,19939,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3b0,19990,local,local,dos,,,local,local,dos,,,local,,,,,local,,,,,local,,,,,local,,,,,,local,0
6a2f96210de103506951a3b1,10237,dos,remote,dos,,,dos,remote,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3b2,19998,remote,remote,,,,remote,remote,,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,remote,0
6a2f96210de103506951a3b3,20015,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3b4,19977,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3b5,19984,dos,remote,webapps,dos,,dos,remote,webapps,dos,,dos,,,,,dos,,,,,local,dos,,,,dos,,,,,,dos,0
6a2f96210de103506951a3b6,20016,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3b7,19994,dos,remote,dos,,,dos,remote,dos,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,,dos,0
6a2f96210de103506951a3b8,19488,dos,local,dos,,,dos,local,dos,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,dos,0
6a2f96210de103506951a3b9,19983,remote,remote,dos,,,remote,remote,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,remote,0
6a2f96210de103506951a3ba,19947,remote,remote,,,,remote,remote,,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,remote,0
6a2f96210de103506951a3bb,19948,remote,remote,,,,remote,remote,,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,remote,0
6a2f96210de103506951a3bc,19978,remote,remote,,,,remote,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3bd,19974,dos,remote,dos,,,dos,remote,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3be,20027,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3bf,20020,dos,remote,webapps,dos,,dos,remote,webapps,dos,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,dos,0
6a2f96210de103506951a3c0,20023,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3c1,19975,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3c2,19976,remote,remote,webapps,dos,,remote,remote,webapps,dos,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3c3,20025,dos,remote,dos,,,dos,remote,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3c4,20003,local,remote,local,,,local,remote,local,,,local,,,,,local,,,,,local,,,,,local,,,,,,local,0
6a2f96210de103506951a3c5,20004,local,remote,,,,local,remote,,,,local,,,,,local,,,,,local,,,,,local,,,,,,local,0
6a2f96210de103506951a3c6,19995,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3c7,20008,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3c8,20007,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3c9,20026,dos,local,dos,,,dos,local,dos,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,dos,0
6a2f96210de103506951a3ca,19996,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,webapps,dos,,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3cb,19992,local,local,dos,,,local,local,dos,,,local,webapps,,,,local,webapps,,,,local,,,,,local,webapps,,,,,local,0
6a2f96210de103506951a3cc,19993,local,remote,webapps,,,local,remote,webapps,,,local,webapps,,,,local,,,,,local,,,,,local,webapps,,,,,local,0
6a2f96210de103506951a3cd,20078,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3ce,20079,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3cf,20051,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3d0,20052,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3d1,20054,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3d2,16311,remote,remote,webapps,,,remote,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,,remote,0
6a2f96210de103506951a3d3,396,local,remote,,,,local,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,1
6a2f96210de103506951a3d4,20048,remote,remote,dos,,,remote,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3d5,20047,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3d6,20049,dos,remote,dos,,,dos,remote,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3d7,20043,remote,remote,webapps,,,remote,remote,webapps,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3d8,20041,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3d9,20059,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3da,20040,remote,remote,webapps,dos,,remote,remote,webapps,dos,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3db,20060,remote,remote,dos,,,remote,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3dc,20039,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3dd,20067,remote,remote,dos,,,remote,remote,dos,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,,remote,0
6a2f96210de103506951a3de,20086,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3df,20094,dos,remote,dos,,,dos,remote,dos,,,remote,,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,,1
6a2f96210de103506951a3e0,20080,dos,remote,webapps,dos,,dos,remote,webapps,dos,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96210de103506951a3e1,20085,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,remote,0
6a2f96210de103506951a3e2,20089,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3e3,20091,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3e4,20090,dos,remote,dos,,,dos,remote,dos,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,remote,dos,hardware,,,,dos,0
6a2f96210de103506951a3e5,20068,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3e6,20092,local,remote,webapps,,,local,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,,1
6a2f96210de103506951a3e7,20066,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3e8,20100,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3e9,20101,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3ea,20102,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3eb,20069,dos,remote,dos,,,dos,remote,dos,,,local,dos,,,,local,dos,,,,local,dos,,,,local,dos,,,,,dos,0
6a2f96210de103506951a3ec,20096,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3ed,20097,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3ee,20098,dos,remote,webapps,,,dos,remote,webapps,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,,1
6a2f96210de103506951a3ef,20099,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3f0,20070,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3f1,20103,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3f2,16816,remote,remote,local,,,remote,remote,local,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3f3,20105,remote,remote,,,,remote,remote,,,,local,,,,,local,dos,,,,local,,,,,local,,,,,local,local,1
6a2f96210de103506951a3f4,20072,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96210de103506951a3f5,20073,local,remote,webapps,,,local,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,,1
6a2f96210de103506951a3f6,20104,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,webapps,,,,,remote,webapps,,,,remote,webapps,,,,,,1
6a2f96210de103506951a3f7,20106,remote,remote,dos,,,remote,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3f8,20074,remote,remote,webapps,,,remote,remote,webapps,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96210de103506951a3f9,20140,remote,local,webapps,,,remote,local,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,,1
6a2f96210de103506951a3fa,20107,local,remote,,,,local,remote,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f96210de103506951a3fb,20108,local,remote,,,,local,remote,,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f96210de103506951a3fc,20081,local,local,,,,local,local,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,,1
6a2f96210de103506951a3fd,20125,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3fe,20176,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96210de103506951a3ff,20177,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a400,20164,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a401,20165,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a402,20194,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a403,20144,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a404,20146,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a405,212,dos,remote,,,,dos,remote,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,,1
6a2f96220de103506951a406,20143,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a407,20150,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a408,20175,dos,remote,dos,,,dos,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,dos,0
6a2f96220de103506951a409,20183,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a40a,20184,remote,remote,dos,,,remote,remote,dos,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,remote,dos,,,,,remote,0
6a2f96220de103506951a40b,20135,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a40c,20134,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a40d,20136,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a40e,20157,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,dos,,,,remote,webapps,dos,,,,remote,0
6a2f96220de103506951a40f,20158,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,webapps,0
6a2f96220de103506951a410,26630,webapps,remote,webapps,,,webapps,remote,webapps,,,remote,,,,,remote,,,,,remote,,,,,remote,,,,,remote,remote,1
6a2f96220de103506951a411,20131,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a412,20132,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
6a2f96220de103506951a413,20178,dos,webapps,dos,,,dos,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,dos,0
6a2f96220de103506951a414,20180,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,remote,webapps,dos,,,,remote,0
6a2f96220de103506951a415,20148,remote,remote,webapps,,,remote,remote,webapps,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,remote,webapps,,,,,remote,0
