_id,edb_id,repair_platform[0],repair_platform[1],repair_platform[2],repair_platform[3],repair_platform[4],repair_platform[5],repair_platform[6],repair_platform[7],repair_platform[8],repair_platform[9],repair_platform[10],repair_platform[11],repair_platform[12],repair_platform[13],repair_platform[14],source_values.EDB_s[0],source_values.EDB_s[1],source_values.EDB_us[0],source_values.EDB_us[1],source_values.EDB_us[2],source_values.EDB_us[3],source_values.EDB_us[4],source_values.EDB_us[5],source_values.EDB_us[6],source_values.EDB_us[7],source_values.EDB_us[8],source_values.EDB_us[9],source_values.EDB_us[10],source_values.EDB_us[11],source_values.EDB_us[12],source_values.EDB_us[13],source_values.EDB_us[14],source_values.EDB_us[15],source_values.EDB_us[16],source_values.EDB_us[17],source_values.EDB_us[18],source_values.EDB_us[19],source_values.EDB_us[20],source_values.EDB_us[21],source_values.EDB_us[22],source_values.EDB_us[23],source_values.EDB_us[24],source_values.EDB_us[25],source_values.EDB_us[26],source_values.EDB_us[27],source_values.EDB_us[28],source_values.CVE_us[0],source_values.CVE_us[1],source_values.CVE_us[2],source_values.CVE_us[3],source_values.CVE_us[4],source_values.CVE_us[5],source_values.CVE_us[6],source_values.CVE_us[7],source_values.CVE_us[8],source_values.CVE_us[9],source_values.CVE_us[10],source_values.CVE_us[11],source_values.CVE_us[12],source_values.CVE_us[13],source_values.CVE_us[14],source_values.CVE_us[15],source_values.CVE_us[16],source_values.CVE_us[17],source_values.CVE_us[18],source_values.CVE_us[19],source_values.CVE_us[20],source_values.CVE_us[21],source_values.CVE_us[22],source_values.CVE_us[23],source_values.CVE_us[24],source_values.CVE_us[25],source_values.CVE_us[26],source_values.CVE_us[27],source_values.CVE_us[28],source_values.CVE_us[29],source_values.CVE_us[30],source_values.CVE_us[31],source_values.CVE_us[32],source_values.CVE_us[33],source_values.CVE_us[34],source_values.CVE_us[35],source_values.CVE_us[36],source_values.CNNVD_us[0],source_values.CNNVD_us[1],source_values.CNNVD_us[2],source_values.CNNVD_us[3],source_values.CNNVD_us[4],source_values.CNNVD_us[5],source_values.CNNVD_us[6],source_values.CNNVD_us[7],source_values.CNNVD_us[8],source_values.CNNVD_us[9],source_values.CNNVD_us[10],source_values.CNNVD_us[11],source_values.CNNVD_us[12],source_values.CNNVD_us[13],source_values.CNNVD_us[14],source_values.NVD_us[0],source_values.NVD_us[1],source_values.NVD_us[2],source_values.NVD_us[3],source_values.NVD_us[4],source_values.NVD_us[5],source_values.NVD_us[6],source_values.NVD_us[7],source_values.NVD_us[8],source_values.NVD_us[9],source_values.NVD_us[10],source_values.NVD_us[11],source_values.NVD_us[12],source_values.NVD_us[13],source_values.NVD_us[14],source_values.NVD_us[15],source_values.NVD_us[16],source_values.NVD_us[17],source_values.NVD_us[18],source_values.NVD_us[19],source_values.NVD_us[20],source_values.NVD_us[21]
6a2f8fab0de103506950de74,25976,java,jsp,,,,,,,,,,,,,,hardware,,java,linux,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de75,28655,javascript,,,,,,,,,,,,,,,multiple,,nodejs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de76,28336,jsp,windows,,,,,,,,,,,,,,windows,,java,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,windows,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de77,28337,jsp,windows,,,,,,,,,,,,,,windows,,java,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,windows,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de78,27286,cgi,linux,,,,,,,,,,,,,,hardware,,cgi,linux,lua,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de79,25986,php,unix,,,,,,,,,,,,,,php,,linux,php,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,unix,,,,,,,,,,,,,,php,unix,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de7a,28334,php,,,,,,,,,,,,,,,linux,,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,linux,php,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de7b,31853,xml,,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de7c,31917,xml,,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de7d,27752,python,,,,,,,,,,,,,,,unix,,ruby,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de7e,24086,python,,,,,,,,,,,,,,,php,,php,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de7f,33095,linux,macos,windows,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de80,35112,unix,,,,,,,,,,,,,,,linux,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de81,30409,java,,,,,,,,,,,,,,,php,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de82,33742,cgi,,,,,,,,,,,,,,,hardware,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de83,32039,java,,,,,,,,,,,,,,,php,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de84,32040,java,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de85,40975,android,arm,linux,,,,,,,,,,,,,android,,android,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,arm,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arm,linux,,,,,,,,,,,,,,android,arm,linux,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de86,28962,java,,,,,,,,,,,,,,,multiple,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de87,38909,python,,,,,,,,,,,,,,,linux,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,python,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de88,38862,java,jsp,,,,,,,,,,,,,,php,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de89,30475,linux,,,,,,,,,,,,,,,cgi,,cgi,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de8a,31180,cgi,,,,,,,,,,,,,,,hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de8b,30468,macos,windows,xml,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macos,windows,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macos,windows,,,,,,,,,,,,,,macos,windows,xml,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de8c,39193,java,json,xml,,,,,,,,,,,,,java,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,json,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,json,xml,,,,,,,,,,,,,java,json,xml,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de8d,30105,php,,,,,,,,,,,,,,,php,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de8e,45341,java,xml,,,,,,,,,,,,,,linux,,java,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,xml,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de8f,31305,linux,x86-64,,,,,,,,,,,,,,linux,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de90,31346,linux,x86-64,,,,,,,,,,,,,,linux,,linux,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de91,40503,linux,x86-64,,,,,,,,,,,,,,linux,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,linux,x86-64,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de92,33142,java,,,,,,,,,,,,,,,multiple,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de93,41690,java,,,,,,,,,,,,,,,multiple,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de94,34133,lua,,,,,,,,,,,,,,,linux,,apache,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,lua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lua,,,,,,,,,,,,,,,lua,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de95,33212,linux,macos,windows,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de96,32884,android,java,javascript,,,,,,,,,,,,,android,,android,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,javascript,,,,,,,,,,,,,,android,java,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de97,33333,linux,macos,windows,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de98,36808,android,linux,macos,windows,,,,,,,,,,,,windows,,windows,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,linux,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,linux,macos,windows,,,,,,,,,,,,android,linux,macos,windows,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de99,36744,linux,macos,windows,,,,,,,,,,,,,windows,,windows,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,linux,macos,windows,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de9a,32623,linux,xml,,,,,,,,,,,,,,multiple,,linux,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,linux,xml,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de9b,33942,xml,java,jsp,,,,,,,,,,,,,jsp,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,java,jsp,,,,,,,,,,,,,xml,java,jsp,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de9c,32208,linux,macos,windows,python,,,,,,,,,,,,multiple,,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,linux,macos,windows,python,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de9d,35363,cgi,windows,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de9e,32568,java,,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950de9f,44200,ios,macos,,,,,,,,,,,,,,hardware,,arm,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea0,44204,ios,macos,,,,,,,,,,,,,,linux,,linux,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea1,31329,php,,,,,,,,,,,,,,,multiple,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea2,31767,php,,,,,,,,,,,,,,,multiple,,linux,php,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea3,31427,php,,,,,,,,,,,,,,,php,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea4,31432,php,,,,,,,,,,,,,,,linux,,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,xml,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea5,32793,macos,windows,,,,,,,,,,,,,,windows,,windows,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macos,windows,,,,,,,,,,,,,,macos,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea6,31579,go,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,go,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea7,33434,linux,windows,,,,,,,,,,,,,,windows,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,windows,,,,,,,,,,,,,,linux,windows,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea8,48000,hp-ux,,,,,,,,,,,,,,,linux,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hp-ux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hp-ux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dea9,39205,java,xml,,,,,,,,,,,,,,multiple,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,xml,,,,,,,,,,,,,,java,xml,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deaa,35181,xml,,,,,,,,,,,,,,,jsp,,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deab,39182,windows,,,,,,,,,,,,,,,multiple,,windows,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deac,33880,asp,,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,,,,,,,,,,,,,,,asp,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dead,35078,php,,,,,,,,,,,,,,,unix,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deae,34409,java,,,,,,,,,,,,,,,multiple,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deaf,39288,java,,,,,,,,,,,,,,,multiple,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb0,35280,.net,windows,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.net,windows,,,,,,,,,,,,,,.net,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb1,35711,android,arm,linux,,,,,,,,,,,,,android,,android,arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,arm,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,arm,linux,,,,,,,,,,,,,android,arm,linux,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb2,45651,ios,,,,,,,,,,,,,,,multiple,,ios,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb3,35440,ios,,,,,,,,,,,,,,,macos,,macos,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb4,35847,ios,macos,,,,,,,,,,,,,,macos,,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,ios,macos,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb5,39836,cgi,php,,,,,,,,,,,,,,multiple,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,php,,,,,,,,,,,,,,cgi,php,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb6,33929,php,,,,,,,,,,,,,,,multiple,,linux,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb7,34335,cgi,,,,,,,,,,,,,,,linux,,linux,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb8,42697,,,,,,,,,,,,,,,,linux,,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deb9,35594,xml,,,,,,,,,,,,,,,jsp,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950deba,34669,cfm,java,,,,,,,,,,,,,,multiple,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfm,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfm,,,,,,,,,,,,,,,cfm,java,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950debb,34525,php,,,,,,,,,,,,,,,multiple,,linux,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,php,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950debc,34777,bash,linux,,,,,,,,,,,,,,cgi,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unixware,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950debd,36609,bash,linux,,,,,,,,,,,,,,multiple,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unixware,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950debe,37816,bash,linux,,,,,,,,,,,,,,multiple,,java,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unixware,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950debf,48651,bash,linux,,,,,,,,,,,,,,multiple,,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unixware,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dec0,34765,bash,linux,,,,,,,,,,,,,,linux,,bash,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unixware,,,,,,,,,,,,,,bash,linux,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dec1,35099,xml,,,,,,,,,,,,,,,php,,php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,xml,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dec2,40689,javascript,,,,,,,,,,,,,,,linux,,bsd,linux,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,javascript,,,,,,,,,,,,,,,,,,,,,
6a2f8fab0de103506950dec3,36880,linux,macos,windows,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,android,linux,macos,windows,,,,,,,,,,,,linux,macos,windows,,,,,,,,,,,,,,,,,,,
